track_id,genre_top,split,subset
130106,Rock,training,medium
130107,Rock,training,large
130108,Rock,training,large
130109,Rock,training,large
130110,Rock,training,large
130111,Rock,training,medium
130112,Rock,training,medium
130113,Rock,training,large
130114,Rock,training,medium
130116,,training,large
130117,,training,large
130118,,training,large
130119,,training,large
130120,,training,large
130121,,training,large
130122,,training,large
130123,,training,large
130124,,training,large
130125,,training,large
130126,,training,large
130127,,training,large
130128,,training,large
130129,Electronic,training,small
130130,Electronic,training,small
130131,Electronic,training,small
130132,Electronic,training,small
130133,Electronic,training,small
130134,Electronic,training,small
130135,Electronic,training,small
130136,Electronic,training,small
130137,Electronic,training,small
130138,,training,large
130139,,training,large
130140,,training,large
130141,,training,large
130142,,training,large
130143,,training,large
130144,,training,large
130147,,training,large
130148,,training,large
130150,,training,large
130151,,training,large
130152,,training,large
130153,,training,large
130154,,training,large
130155,Hip-Hop,training,large
130156,Hip-Hop,training,large
130157,Hip-Hop,training,large
130158,Hip-Hop,training,large
130159,Hip-Hop,training,large
130160,Hip-Hop,training,large
130161,Hip-Hop,training,large
130162,Hip-Hop,training,medium
130163,Hip-Hop,training,medium
130164,Hip-Hop,training,medium
130165,Hip-Hop,training,medium
130166,Hip-Hop,training,medium
130167,Hip-Hop,training,medium
130168,Hip-Hop,training,small
130169,Hip-Hop,training,medium
130170,Hip-Hop,training,small
130171,,training,large
130172,,training,large
130173,,training,large
130174,,training,large
130175,,training,large
130176,,training,large
130177,,training,large
130178,,training,large
130179,,training,large
130180,,training,large
130181,,training,large
130182,,training,large
130183,,training,large
130184,,training,large
130185,,training,large
130186,,training,large
130187,,training,large
130188,,training,large
130189,,training,large
130190,,training,large
130191,,training,large
130192,,training,large
130193,,training,large
130194,,training,large
130195,,training,large
130196,,training,large
130197,,training,large
130198,,training,large
130199,,training,large
130200,,training,large
130201,,training,large
130202,,training,large
130203,,training,large
130204,,test,large
130205,,training,large
130206,,training,large
130207,,training,large
130208,,training,large
130209,,training,large
130210,,training,large
130211,,training,large
130212,,training,large
130213,,training,large
130214,,training,large
130215,,training,large
130216,,test,large
130217,,test,large
130218,Hip-Hop,training,small
130219,Rock,validation,large
130220,Rock,validation,large
130221,Rock,validation,medium
130222,Rock,validation,large
130223,Rock,validation,medium
130224,Rock,validation,large
130225,Rock,validation,medium
130226,Rock,validation,large
130227,Rock,validation,large
130228,Rock,validation,large
130229,Rock,validation,large
130230,Rock,validation,large
130231,Rock,validation,large
130232,Rock,validation,large
130233,Rock,validation,large
130234,Rock,validation,large
130235,Rock,validation,large
130236,Rock,validation,large
130237,Rock,validation,large
130238,Rock,validation,large
130239,Rock,validation,large
130240,Rock,validation,large
130241,Rock,validation,large
130242,Rock,validation,medium
130243,Rock,validation,medium
130244,Rock,validation,medium
130245,,validation,large
130246,Rock,test,medium
130247,Rock,test,medium
130248,Rock,test,medium
130249,,training,large
130250,,training,large
130251,,training,large
130252,,training,large
130253,,training,large
130254,,training,large
130255,,training,large
130256,,training,large
130257,,training,large
130258,,training,large
130259,,training,large
130260,,training,large
130261,,training,large
130262,,training,large
130264,Experimental,training,large
130265,Pop,training,small
130266,Experimental,training,large
130279,Electronic,training,medium
130280,Electronic,training,medium
130281,Electronic,training,medium
130282,Electronic,training,medium
130283,,test,large
130284,,test,large
130285,,test,large
130286,,test,large
130287,,test,large
130288,,test,large
130289,,test,large
130290,,test,large
130291,,test,large
130292,,test,large
130293,,test,large
130294,,test,large
130295,,test,large
130297,,test,large
130299,,test,large
130300,,training,large
130301,,training,large
130311,,test,large
130312,,test,large
130313,,test,large
130314,,test,large
130315,Experimental,test,large
130316,Experimental,test,large
130317,Experimental,test,large
130318,Experimental,test,large
130319,Experimental,training,medium
130320,Experimental,training,large
130321,Experimental,training,large
130322,Experimental,training,large
130323,Experimental,training,large
130324,Experimental,training,large
130325,Experimental,training,large
130326,,training,large
130327,,training,large
130328,,training,large
130329,,training,large
130330,,training,large
130331,,training,large
130332,,training,large
130333,,training,large
130334,,training,large
130335,,training,large
130336,,training,large
130337,Rock,training,medium
130338,,training,large
130339,Folk,training,large
130340,Folk,training,large
130341,Folk,training,large
130342,Folk,training,large
130343,Folk,training,large
130344,Folk,training,large
130345,Folk,training,large
130346,Folk,training,large
130347,Folk,training,small
130348,Folk,training,large
130349,Folk,training,small
130350,Rock,training,medium
130351,Rock,training,large
130353,Rock,training,large
130354,Rock,training,large
130355,Rock,training,medium
130356,Rock,training,large
130358,,training,large
130359,,training,large
130360,,training,large
130361,,training,large
130362,,training,large
130363,,training,large
130364,Spoken,training,large
130365,Soul-RnB,validation,large
130366,Rock,training,large
130367,Pop,training,small
130368,Pop,training,small
130369,Pop,training,small
130370,Pop,training,small
130371,Pop,training,small
130372,Pop,training,small
130373,,training,large
130374,,training,large
130375,,training,large
130376,,training,large
130377,,training,large
130378,,training,large
130382,,training,large
130383,,training,large
130385,,training,large
130386,,training,large
130387,,training,large
130388,,training,large
130389,,training,large
130390,,training,large
130391,,training,large
130392,,training,large
130393,,training,large
130394,,training,large
130395,,training,large
130396,Rock,training,medium
130397,Rock,training,medium
130398,Rock,training,medium
130399,Rock,training,medium
130400,Rock,training,medium
130401,Rock,training,medium
130402,Rock,training,medium
130403,Rock,training,medium
130404,Rock,training,medium
130405,,training,large
130406,,training,large
130414,,training,large
130415,Hip-Hop,training,large
130416,Hip-Hop,training,large
130417,Hip-Hop,training,large
130418,Hip-Hop,training,large
130419,Hip-Hop,training,large
130420,Hip-Hop,training,large
130421,Hip-Hop,training,large
130422,Hip-Hop,training,large
130423,Hip-Hop,training,large
130424,Hip-Hop,training,large
130425,Hip-Hop,training,large
130426,Hip-Hop,training,large
130427,Hip-Hop,training,large
130428,Hip-Hop,training,large
130430,Hip-Hop,training,large
130431,Hip-Hop,training,medium
130432,Hip-Hop,training,large
130433,Hip-Hop,training,large
130434,Hip-Hop,training,large
130435,Hip-Hop,training,large
130436,Hip-Hop,training,large
130437,Hip-Hop,training,large
130438,Hip-Hop,training,large
130439,Hip-Hop,training,large
130440,Hip-Hop,training,small
130441,Hip-Hop,training,large
130442,Hip-Hop,training,large
130443,Hip-Hop,training,large
130444,Hip-Hop,training,large
130445,Hip-Hop,training,large
130446,Hip-Hop,training,large
130447,Hip-Hop,training,medium
130448,Hip-Hop,training,medium
130449,Hip-Hop,training,large
130450,Hip-Hop,training,medium
130451,Hip-Hop,training,large
130452,Hip-Hop,training,medium
130453,Hip-Hop,training,medium
130454,Hip-Hop,training,small
130455,Hip-Hop,training,medium
130456,Hip-Hop,training,small
130457,,training,large
130458,,training,large
130459,,training,large
130460,,training,large
130470,,training,large
130471,,training,large
130472,,training,large
130473,,training,large
130474,,training,large
130475,,training,large
130476,,training,large
130477,,training,large
130478,,training,large
130479,,training,large
130480,Experimental,training,large
130481,Rock,training,large
130482,Rock,training,large
130483,Rock,training,large
130484,Hip-Hop,validation,large
130485,Hip-Hop,validation,medium
130486,Hip-Hop,validation,large
130487,Hip-Hop,validation,large
130488,Hip-Hop,validation,large
130489,Hip-Hop,validation,large
130490,Hip-Hop,validation,large
130494,Hip-Hop,validation,large
130495,Hip-Hop,validation,medium
130496,Hip-Hop,validation,medium
130497,Hip-Hop,validation,medium
130498,Electronic,training,medium
130499,Electronic,training,large
130500,Electronic,training,large
130501,Electronic,training,medium
130502,Electronic,training,medium
130503,,validation,large
130504,Rock,training,large
130505,Rock,training,medium
130506,Rock,training,large
130507,Rock,training,large
130508,Rock,training,large
130509,Rock,training,large
130510,Rock,training,large
130511,Rock,training,large
130512,Rock,training,large
130513,Rock,training,large
130514,Rock,training,large
130515,Rock,training,large
130516,Rock,training,large
130517,Rock,training,large
130518,Rock,training,large
130519,Rock,training,large
130520,Rock,training,large
130521,Rock,training,large
130522,Rock,training,large
130523,Rock,training,large
130524,Rock,training,large
130525,Rock,training,large
130526,Rock,training,large
130527,Rock,training,large
130528,Rock,training,large
130529,Rock,training,large
130530,Rock,training,medium
130531,,test,large
130532,,test,large
130533,,test,large
130534,,test,large
130535,,test,large
130536,Electronic,training,medium
130537,Electronic,training,large
130539,Electronic,training,large
130540,Electronic,training,large
130541,Electronic,training,medium
130542,Electronic,training,medium
130543,Electronic,training,medium
130544,,test,large
130545,,test,large
130546,,test,large
130547,,test,large
130548,,test,large
130549,,test,large
130550,,test,large
130551,,test,large
130552,,test,large
130553,,test,large
130554,,test,large
130555,,test,large
130556,,test,large
130557,,test,large
130558,,test,large
130559,,test,large
130560,,test,large
130562,,test,large
130563,,test,large
130564,,test,large
130565,,test,large
130566,,test,large
130567,,test,large
130569,,test,large
130570,,test,large
130572,,test,large
130573,,test,large
130574,,test,large
130575,,test,large
130576,,test,large
130577,,test,large
130578,,test,large
130579,,test,large
130580,Rock,training,medium
130581,Rock,training,medium
130584,,training,large
130585,,training,large
130586,,training,large
130587,,training,large
130588,,training,large
130589,,training,large
130590,,training,large
130591,,training,large
130592,,training,large
130593,,training,large
130594,,training,large
130595,,training,large
130597,,training,large
130598,Electronic,training,medium
130599,,test,large
130600,,test,large
130601,,test,large
130602,Rock,training,medium
130603,Rock,training,medium
130604,Rock,training,medium
130605,Rock,training,medium
130606,Rock,training,medium
130607,Rock,training,medium
130608,Rock,training,large
130609,,training,large
130611,Electronic,training,large
130623,,training,large
130624,,training,large
130625,,training,large
130626,,training,large
130627,,test,large
130628,,test,large
130629,,test,large
130630,,test,large
130631,Rock,training,large
130632,,training,large
130633,,training,large
130634,,training,large
130635,,training,large
130636,,training,large
130637,,training,large
130638,Hip-Hop,training,medium
130639,Hip-Hop,training,medium
130640,Hip-Hop,training,medium
130641,Hip-Hop,training,large
130642,Hip-Hop,training,large
130644,Hip-Hop,training,large
130645,Hip-Hop,training,medium
130649,Hip-Hop,training,medium
130650,Hip-Hop,training,small
130651,Hip-Hop,training,medium
130652,Hip-Hop,training,medium
130653,,training,large
130654,,training,large
130655,,training,large
130656,,training,large
130657,,training,large
130658,,training,large
130659,,training,large
130660,Folk,training,medium
130661,Folk,training,large
130662,Folk,training,large
130663,Folk,training,medium
130664,Folk,training,large
130666,Folk,training,medium
130667,Folk,training,small
130682,Rock,training,small
130683,Rock,training,small
130684,Rock,training,medium
130685,Rock,training,medium
130686,Rock,training,medium
130687,Rock,training,medium
130688,Rock,training,medium
130689,Rock,training,small
130690,Rock,training,medium
130691,Rock,training,small
130692,Rock,training,small
130693,Rock,training,small
130694,,training,large
130695,,training,large
130696,,training,large
130697,,training,large
130698,,training,large
130699,,training,large
130700,,training,large
130702,Hip-Hop,validation,small
130703,Hip-Hop,validation,large
130704,Hip-Hop,validation,large
130705,Hip-Hop,validation,large
130706,Hip-Hop,training,medium
130707,Hip-Hop,training,medium
130708,Hip-Hop,training,medium
130709,Hip-Hop,training,small
130710,Hip-Hop,training,small
130711,Hip-Hop,training,small
130712,,training,large
130713,,training,large
130714,,training,large
130715,,training,large
130716,,validation,large
130717,,validation,large
130718,,validation,large
130719,,validation,large
130720,,validation,large
130721,,validation,large
130722,,validation,large
130723,,validation,large
130724,,validation,large
130725,,validation,large
130726,,validation,large
130727,,validation,large
130728,,validation,large
130729,,validation,large
130730,,validation,large
130731,,validation,large
130732,,validation,large
130733,,validation,large
130734,,training,large
130735,,training,large
130736,,training,large
130737,,training,large
130738,,training,large
130739,,training,large
130740,,training,large
130741,,training,large
130742,,training,large
130743,,training,large
130744,,training,large
130746,,training,large
130747,,training,large
130748,,training,large
130749,,training,large
130750,,training,large
130751,,training,large
130752,Instrumental,test,small
130758,Folk,training,small
130759,Folk,training,large
130760,Folk,training,large
130761,Folk,training,large
130762,,training,large
130763,,training,large
130764,,training,large
130765,,training,large
130766,,training,large
130767,,training,large
130768,,training,large
130769,,training,large
130770,,training,large
130771,,training,large
130772,,training,large
130773,,training,large
130774,,training,large
130778,,training,large
130779,,training,large
130780,,training,large
130781,,training,large
130782,,training,large
130783,,training,large
130784,,training,large
130786,,training,large
130795,,training,large
130796,,training,large
130797,,training,large
130798,,training,large
130799,,training,large
130800,,training,large
130801,,training,large
130802,Electronic,training,medium
130803,Electronic,training,medium
130804,Electronic,training,medium
130805,Electronic,training,medium
130806,Electronic,training,medium
130807,Electronic,training,medium
130808,Electronic,training,medium
130809,Electronic,training,medium
130810,Experimental,training,large
130811,Experimental,training,large
130812,Experimental,training,large
130813,Experimental,training,large
130814,,training,large
130815,,training,large
130816,,training,large
130817,,training,large
130818,,training,large
130819,,training,large
130820,,training,large
130821,,training,large
130822,,training,large
130823,,training,large
130824,,training,large
130825,Hip-Hop,test,large
130826,,training,large
130827,,training,large
130828,,training,large
130829,,training,large
130830,,training,large
130831,,training,large
130832,,training,large
130833,,training,large
130834,,training,large
130835,,training,large
130836,,training,large
130837,Experimental,test,large
130838,Experimental,test,large
130839,,training,large
130840,,training,large
130841,,training,large
130842,,training,large
130843,,training,large
130844,,training,large
130845,,training,large
130846,,training,large
130847,,training,large
130848,,training,large
130849,,training,large
130850,,training,large
130851,,training,large
130852,,training,large
130853,Rock,training,large
130854,Rock,training,medium
130855,Rock,training,medium
130856,Rock,training,medium
130857,Rock,training,large
130858,,training,large
130859,,training,large
130860,,training,large
130861,,training,large
130862,,training,large
130863,,training,large
130864,,training,large
130865,,training,large
130866,,training,large
130867,Electronic,training,medium
130868,Electronic,training,medium
130869,Electronic,training,medium
130870,Electronic,training,medium
130871,Electronic,training,medium
130872,Electronic,training,medium
130873,Electronic,training,large
130874,Electronic,training,medium
130875,Electronic,training,large
130876,Electronic,training,medium
130877,Electronic,training,medium
130878,Electronic,training,medium
130879,Electronic,training,large
130880,Electronic,training,medium
130881,Electronic,training,medium
130882,Electronic,training,medium
130883,Electronic,training,medium
130884,Electronic,training,medium
130885,Electronic,training,medium
130886,Electronic,training,large
130887,Electronic,training,medium
130888,Electronic,training,medium
130889,Electronic,training,medium
130890,Electronic,training,medium
130891,,training,large
130893,Electronic,training,large
130894,Electronic,training,medium
130895,Electronic,training,medium
130896,Electronic,training,medium
130897,Electronic,training,medium
130898,Electronic,training,medium
130899,Electronic,training,medium
130900,Electronic,training,large
130901,Electronic,training,medium
130902,Electronic,training,medium
130903,Electronic,training,large
130904,Electronic,training,medium
130905,Electronic,training,medium
130906,Electronic,training,medium
130907,Electronic,training,medium
130908,Electronic,training,medium
130909,Electronic,training,medium
130910,Electronic,training,medium
130911,Electronic,training,medium
130912,Electronic,training,large
130913,Electronic,training,medium
130914,Electronic,training,medium
130915,Electronic,training,medium
130916,Electronic,training,medium
130917,Electronic,training,medium
130918,Electronic,training,medium
130919,Electronic,training,medium
130920,Electronic,training,small
130921,Electronic,training,small
130922,Electronic,training,small
130923,Electronic,training,small
130925,,training,large
130926,,training,large
130927,Instrumental,validation,small
130928,Rock,training,large
130929,Instrumental,training,small
130930,Instrumental,training,small
130931,Instrumental,training,small
130932,Instrumental,training,small
130933,Instrumental,training,small
130934,Instrumental,training,small
130935,Electronic,validation,medium
130936,Electronic,training,large
130937,Folk,training,small
130938,Folk,training,large
130939,Folk,training,large
130940,Folk,training,small
130941,Folk,training,medium
130942,Folk,training,large
130943,Folk,training,large
130944,Folk,training,small
130945,Folk,training,small
130946,Folk,training,medium
130947,Folk,training,medium
130948,Folk,training,small
130949,Folk,training,medium
130950,Folk,training,small
130951,Folk,training,small
130952,Folk,training,small
130953,Folk,training,small
130954,Folk,training,small
130955,Folk,training,small
130956,Folk,training,small
130957,Folk,training,medium
130958,Folk,training,medium
130959,Folk,training,large
130960,Folk,training,medium
130961,Folk,training,medium
130962,Folk,training,medium
130963,Folk,training,small
130964,Folk,training,small
130965,,training,large
130966,,training,large
130967,,training,large
130968,,training,large
130969,,training,large
130970,,training,large
130971,,training,large
130972,,training,large
130973,,training,large
130974,,training,large
130975,,training,large
130976,,training,large
130977,,training,large
130978,,training,large
130986,Experimental,training,small
130987,Rock,training,medium
130988,Instrumental,training,small
130989,Instrumental,training,small
130990,Instrumental,training,small
130991,Instrumental,training,small
130992,Instrumental,training,small
130993,Instrumental,training,small
130995,Electronic,training,medium
130996,Electronic,training,medium
130997,Electronic,training,medium
130998,Electronic,training,medium
130999,Electronic,training,medium
131000,Electronic,training,medium
131001,Electronic,training,medium
131002,Electronic,training,medium
131003,Electronic,training,medium
131004,Electronic,training,medium
131005,Electronic,training,medium
131009,,validation,large
131010,Hip-Hop,training,medium
131011,Hip-Hop,training,medium
131012,Hip-Hop,training,medium
131013,Hip-Hop,training,medium
131014,Hip-Hop,training,medium
131015,Hip-Hop,training,medium
131016,Hip-Hop,training,small
131017,Hip-Hop,training,medium
131018,Hip-Hop,training,medium
131019,Hip-Hop,training,small
131020,Hip-Hop,training,small
131021,Hip-Hop,training,small
131022,,training,large
131023,Experimental,training,medium
131024,Experimental,training,small
131025,Experimental,training,medium
131026,Experimental,training,medium
131027,Classical,training,large
131029,,training,large
131030,,training,large
131031,,training,large
131037,,test,large
131038,,test,large
131039,,test,large
131040,,test,large
131041,,test,large
131042,,test,large
131043,,test,large
131044,,test,large
131045,,test,large
131046,,test,large
131047,,test,large
131048,,test,large
131049,,test,large
131050,,test,large
131051,,test,large
131052,,test,large
131053,,test,large
131054,,test,large
131055,,test,large
131056,,test,large
131057,,test,large
131058,,test,large
131059,,test,large
131060,,test,large
131061,,test,large
131062,,test,large
131063,,test,large
131064,,test,large
131065,,test,large
131067,,test,large
131068,,test,large
131069,,test,large
131070,,test,large
131071,,test,large
131072,,test,large
131073,,test,large
131074,,test,large
131075,,test,large
131077,,test,large
131078,,test,large
131079,,test,large
131080,,test,large
131081,,test,large
131082,,training,large
131083,,training,large
131084,,training,large
131085,,training,large
131086,,training,large
131087,,training,large
131088,,training,large
131089,,training,large
131090,,training,large
131091,,training,large
131092,,training,large
131093,,training,large
131094,,training,large
131095,,validation,large
131096,,validation,large
131097,,validation,large
131098,,validation,large
131099,,validation,large
131100,,validation,large
131101,,validation,large
131102,,validation,large
131103,,validation,large
131104,,validation,large
131105,,validation,large
131106,,validation,large
131119,Rock,training,medium
131120,Rock,training,large
131121,Rock,training,large
131122,Rock,training,medium
131123,Rock,training,large
131124,Rock,training,large
131125,Rock,training,large
131126,Rock,training,medium
131127,Rock,training,medium
131128,Rock,training,medium
131142,Rock,training,large
131143,Rock,training,large
131144,Rock,training,large
131145,Rock,training,large
131146,Rock,training,medium
131147,Rock,training,large
131148,Rock,training,large
131149,Rock,training,large
131150,Rock,training,large
131151,Rock,training,large
131152,Rock,training,large
131153,Rock,training,medium
131159,,test,large
131160,Rock,training,large
131161,Rock,training,medium
131162,Rock,training,large
131163,Rock,training,large
131164,Rock,training,medium
131165,Rock,training,large
131166,Rock,training,small
131167,Rock,training,large
131168,Rock,training,large
131169,Rock,training,large
131170,Rock,training,large
131171,Rock,training,medium
131172,Rock,training,medium
131173,Rock,training,large
131174,Rock,training,large
131175,Rock,training,large
131176,Rock,training,large
131177,Rock,training,medium
131178,Rock,training,medium
131179,Rock,training,medium
131180,Rock,training,medium
131187,,training,large
131188,,training,large
131189,Electronic,training,medium
131190,Electronic,training,medium
131191,Electronic,training,medium
131192,Electronic,training,medium
131193,Electronic,training,medium
131194,Electronic,training,medium
131195,Electronic,training,medium
131196,Electronic,training,medium
131197,Electronic,training,medium
131198,,validation,large
131199,,training,large
131200,,training,large
131201,,training,large
131202,,training,large
131203,,training,large
131204,,training,large
131205,,training,large
131206,,training,large
131207,,training,large
131208,,training,large
131209,,training,large
131210,,training,large
131211,,training,large
131212,,training,large
131213,,training,large
131214,,training,large
131215,,training,large
131216,,training,large
131219,,training,large
131220,,training,large
131221,,training,large
131222,,training,large
131223,,training,large
131224,,training,large
131225,,training,large
131228,,training,large
131229,,training,large
131230,,training,large
131231,,training,large
131232,,training,large
131233,,training,large
131238,,training,large
131239,,training,large
131241,,training,large
131245,,training,large
131246,,training,large
131247,,training,large
131248,,training,large
131259,,training,large
131261,,training,large
131262,,training,large
131263,,training,large
131264,,training,large
131265,,training,large
131266,,training,large
131270,,training,large
131271,,training,large
131272,,training,large
131273,,training,large
131274,,training,large
131275,,training,large
131276,,training,large
131277,,training,large
131278,,training,large
131282,,training,large
131286,,validation,large
131287,,training,large
131288,,training,large
131289,,training,large
131290,,training,large
131291,,training,large
131292,Rock,training,small
131293,,training,large
131294,,training,large
131295,,training,large
131296,,training,large
131297,,training,large
131298,,training,large
131299,,training,large
131300,,training,large
131301,,training,large
131302,,training,large
131303,Rock,training,medium
131304,,test,large
131305,,test,large
131306,,test,large
131307,,test,large
131308,,test,large
131309,,test,large
131310,,test,large
131311,,test,large
131312,,test,large
131313,,training,large
131314,,training,large
131315,,training,large
131316,,training,large
131317,,training,large
131318,,training,large
131319,,training,large
131320,,training,large
131321,,training,large
131322,,test,large
131323,Instrumental,training,small
131324,Instrumental,training,small
131325,Instrumental,training,small
131326,Instrumental,training,small
131327,Instrumental,training,small
131328,,training,large
131329,,training,large
131330,,training,large
131331,,training,large
131332,,training,large
131333,,training,large
131334,,training,large
131335,,training,large
131336,,training,large
131337,,training,large
131338,,training,large
131339,,training,large
131340,Experimental,training,large
131341,Experimental,training,medium
131342,Experimental,training,large
131343,Experimental,training,large
131344,Experimental,training,large
131345,Experimental,training,large
131346,,test,large
131347,,test,large
131348,,test,large
131349,,test,large
131350,,test,large
131351,,test,large
131352,,test,large
131353,,training,large
131354,,training,large
131355,,training,large
131356,,training,large
131357,,training,large
131358,,training,large
131359,,training,large
131360,,training,large
131361,,training,large
131362,,validation,large
131363,,validation,large
131364,,validation,large
131365,,validation,large
131366,,validation,large
131367,,validation,large
131368,,validation,large
131369,,training,large
131370,,training,large
131371,,training,large
131373,,training,large
131374,,training,large
131375,,training,large
131376,,training,large
131377,,training,large
131378,,training,large
131379,,training,large
131380,,training,large
131381,,training,large
131382,,training,large
131383,,training,large
131384,Experimental,training,large
131385,Experimental,training,small
131387,,training,large
131388,,training,large
131389,,training,large
131390,,training,large
131391,,training,large
131392,,training,large
131393,,training,large
131394,,training,large
131395,,training,large
131396,,training,large
131397,,training,large
131398,,training,large
131399,,validation,large
131400,,test,large
131401,,validation,large
131402,,training,large
131403,,training,large
131404,,training,large
131405,,training,large
131406,,validation,large
131407,,training,large
131408,,test,large
131409,Experimental,test,large
131410,Experimental,test,small
131411,Hip-Hop,training,large
131412,Hip-Hop,training,large
131413,Hip-Hop,training,large
131414,Hip-Hop,training,large
131415,Hip-Hop,training,large
131416,Hip-Hop,training,medium
131417,Hip-Hop,training,medium
131418,Hip-Hop,training,medium
131419,Hip-Hop,training,medium
131420,Hip-Hop,training,medium
131421,Hip-Hop,training,medium
131422,Hip-Hop,training,small
131423,Hip-Hop,training,medium
131424,Hip-Hop,training,medium
131425,Hip-Hop,training,small
131426,Hip-Hop,training,small
131427,,training,large
131428,,training,large
131429,,training,large
131430,,training,large
131431,,training,large
131432,,training,large
131433,,training,large
131434,,training,large
131435,,training,large
131436,Pop,training,small
131437,Pop,training,large
131438,Pop,training,medium
131439,Pop,training,small
131440,Pop,training,large
131441,Pop,training,large
131442,Pop,training,medium
131443,Pop,training,medium
131444,Pop,training,small
131445,Pop,training,large
131446,Pop,training,small
131447,Pop,training,medium
131448,Pop,training,small
131449,Pop,training,small
131450,Pop,training,medium
131451,Pop,training,small
131452,Pop,training,small
131453,Pop,training,small
131454,Pop,training,small
131455,Rock,test,medium
131456,Rock,test,medium
131457,Rock,test,medium
131458,Rock,test,medium
131459,Rock,test,medium
131460,Rock,test,medium
131461,Rock,test,medium
131462,Rock,test,medium
131464,,training,large
131465,,training,large
131466,,training,large
131467,,training,large
131468,,training,large
131469,,training,large
131470,,training,large
131471,,training,large
131472,,training,large
131473,,training,large
131474,,training,large
131476,Instrumental,test,small
131478,Experimental,validation,large
131479,Experimental,validation,large
131480,Experimental,validation,large
131486,Electronic,validation,medium
131487,Electronic,validation,medium
131488,Electronic,validation,medium
131489,Electronic,validation,medium
131490,Electronic,validation,medium
131491,,training,large
131492,,training,large
131493,,training,large
131494,,training,large
131495,,training,large
131496,,training,large
131497,,training,large
131498,,training,large
131499,,training,large
131500,,training,large
131501,,training,large
131502,,training,large
131503,,training,large
131504,,training,large
131505,,training,large
131506,,training,large
131509,Rock,training,large
131510,,training,large
131511,,training,large
131512,,training,large
131513,,training,large
131514,,training,large
131515,,training,large
131521,,training,large
131522,,training,large
131523,,training,large
131524,,training,large
131525,,training,large
131526,,training,large
131527,,training,large
131528,,training,large
131529,Electronic,training,medium
131530,Electronic,training,medium
131531,Electronic,training,medium
131532,Electronic,training,medium
131533,Electronic,training,medium
131535,Rock,training,medium
131536,Rock,training,small
131537,Rock,training,medium
131538,Rock,training,medium
131539,Rock,training,medium
131540,Experimental,validation,small
131541,International,training,large
131542,International,training,large
131543,International,training,large
131544,International,training,large
131545,International,training,large
131546,International,training,large
131547,International,training,large
131548,International,training,large
131551,Rock,training,medium
131552,Rock,training,small
131553,Rock,training,small
131554,Rock,training,small
131561,Experimental,training,medium
131562,Experimental,training,large
131563,Experimental,training,large
131564,Experimental,training,large
131565,Experimental,training,large
131566,Experimental,training,large
131567,Experimental,training,small
131568,Experimental,training,medium
131569,Experimental,training,large
131570,Experimental,training,medium
131571,,training,large
131572,,training,large
131573,,training,large
131574,,training,large
131575,,training,large
131576,,training,large
131577,,training,large
131578,Rock,training,medium
131579,,training,large
131580,,training,large
131581,,training,large
131582,,training,large
131583,,training,large
131584,,training,large
131585,,training,large
131586,,training,large
131588,,training,large
131603,,validation,large
131604,,validation,large
131605,,validation,large
131606,,validation,large
131607,,validation,large
131608,,validation,large
131609,,validation,large
131610,,validation,large
131611,,validation,large
131612,,validation,large
131613,,validation,large
131614,,validation,large
131615,,validation,large
131616,,validation,large
131617,,training,large
131618,,training,large
131619,,training,large
131620,,training,large
131621,,training,large
131622,,training,large
131623,,validation,large
131624,Experimental,training,small
131625,,training,large
131626,,test,large
131627,,test,large
131628,,test,large
131629,,test,large
131630,,test,large
131631,,test,large
131632,,test,large
131633,,test,large
131634,,test,large
131635,,test,large
131636,,test,large
131637,,test,large
131638,,test,large
131639,Rock,training,medium
131640,,training,large
131641,,training,large
131642,,training,large
131643,,training,large
131644,,training,large
131645,,training,large
131646,,training,large
131647,,training,large
131648,,training,large
131649,,training,large
131650,Rock,training,medium
131651,Rock,training,medium
131652,Rock,training,medium
131653,Rock,training,medium
131654,Rock,training,medium
131655,Rock,training,medium
131656,Rock,training,small
131657,Rock,training,small
131658,Rock,training,small
131660,,training,large
131661,,training,large
131662,,training,large
131663,,training,large
131664,,training,large
131665,,training,large
131666,Rock,validation,medium
131667,Rock,validation,medium
131668,Rock,validation,medium
131669,Rock,test,large
131671,,training,large
131695,,training,large
131696,,training,large
131697,,training,large
131698,,training,large
131699,,training,large
131700,,training,large
131701,,training,large
131702,,training,large
131703,,training,large
131704,,training,large
131705,,training,large
131706,,training,large
131707,,training,large
131708,,training,large
131710,,training,large
131711,,training,large
131712,,training,large
131713,,training,large
131714,,training,large
131715,,training,large
131717,,training,large
131720,,training,large
131721,,training,large
131722,,training,large
131723,,training,large
131725,,training,large
131726,,training,large
131727,,training,large
131728,,training,large
131729,,training,large
131730,,training,large
131731,,training,large
131732,,training,large
131734,,training,large
131738,,training,large
131739,,training,large
131740,,training,large
131741,,training,large
131742,,training,large
131743,Instrumental,training,large
131744,Instrumental,training,large
131753,,training,large
131754,,training,large
131755,,training,large
131756,,training,large
131757,,training,large
131758,,training,large
131759,,training,large
131760,,training,large
131761,,training,large
131762,,training,large
131763,,training,large
131764,Pop,training,small
131765,Pop,training,large
131766,Pop,training,medium
131767,Pop,training,small
131768,Pop,training,medium
131769,Pop,training,medium
131770,Pop,training,small
131771,Pop,training,small
131772,Pop,training,small
131773,Pop,training,small
131774,Pop,training,small
131775,,training,large
131776,,training,large
131777,,training,large
131778,,training,large
131779,,training,large
